time,beta,alpha,theta,delta,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
5170.000000,755.646935,118.138238,214.329586,317.533950,6.272110,11.512403,12.811872,173.729599,8.795838,4.573189,6.765172,9.233503,10.559130,10.445899,8.729305,7.094460,40.658619,6.390436,6.572092,3.937153
5170.500000,513.531405,80.254162,99.433270,131.468652,5.417489,7.358383,7.458502,105.624908,4.860288,4.990245,5.851242,6.265186,7.065776,6.919474,6.538795,5.211257,16.318069,5.308155,5.843726,4.884355
5171.000000,1335.549618,276.285964,193.260325,574.398411,4.390419,6.073256,6.556365,143.868362,5.961357,5.163611,4.786556,5.553831,5.964938,5.507258,4.560410,4.232457,7.971677,5.682122,5.160586,4.994789
5171.500000,973.859422,82.389014,269.670384,1392.213846,6.115835,7.618942,8.194294,164.073517,4.919311,5.198967,5.014442,6.720029,7.368523,6.285254,5.055288,3.827457,7.209025,5.298204,5.384313,3.944077
5172.000000,789.733318,33.440441,59.407613,1709.962558,5.082995,5.923405,6.390656,110.349854,3.860865,5.443793,5.207853,5.868025,6.006182,5.813094,4.771255,3.785732,20.189520,5.410023,5.669938,4.322412
5172.500000,1091.479571,157.341684,120.874892,2689.039568,4.874118,7.187144,7.597481,98.776886,4.353270,5.011703,6.372177,7.288809,7.804241,7.312895,6.372896,4.240955,20.486712,7.896815,7.158606,4.498039
5173.000000,664.061116,121.510421,166.437877,2170.929908,4.296793,6.479764,6.555205,202.548019,4.472841,4.558750,4.578066,5.540484,6.196427,6.203906,5.905308,4.691486,35.773090,4.854999,5.742591,4.846689
5173.500000,337.117789,56.579625,32.662729,2371.512859,6.535811,8.130227,8.409406,181.334457,6.262164,6.639359,6.647326,7.925657,7.464108,7.436309,6.609888,5.013740,80.125389,7.051824,7.110620,5.298819
5174.000000,713.142537,119.246983,144.572743,1212.195992,7.026652,7.323978,7.585801,327.774261,7.003153,6.870797,6.376813,6.741778,6.051282,7.274642,6.507987,5.804031,67.193130,5.567238,5.126087,4.638832
5174.500000,882.927331,472.268254,1000.278352,932.355103,5.079406,7.620854,8.165744,230.010925,7.209132,5.038853,6.371547,7.760007,7.942637,7.361460,6.716922,6.096492,37.350159,7.001165,6.638154,5.597084
5175.000000,690.541302,77.415963,194.135674,977.469591,7.808774,7.667198,7.487259,104.554268,5.522295,8.792674,8.484166,8.157167,6.759638,7.494855,6.290239,5.728356,17.814880,8.356972,7.160450,5.720847
5175.500000,385.867653,203.956327,259.333000,354.574648,12.022211,12.030046,11.766463,150.651825,6.287497,9.421080,10.930548,10.948499,10.220335,7.926534,5.833525,4.595486,8.989959,8.703937,5.897699,4.027457
5176.000000,569.849135,60.222253,152.333738,421.278334,8.779221,8.382394,8.068314,77.453636,3.471787,9.304310,9.180934,8.652291,8.145228,6.092870,4.757368,3.473233,11.098952,8.769854,7.517449,4.356843
5176.500000,375.206800,37.334682,138.941033,779.737244,8.777343,7.022004,6.133205,89.687263,4.961213,8.371662,8.537944,6.739306,5.427969,4.633116,4.711546,3.756516,8.005366,5.900020,4.323913,3.247686
5177.000000,300.584382,113.821982,292.891970,3648.253373,5.373776,8.800773,9.316267,176.878403,7.644920,5.710977,8.497724,10.053144,11.121346,10.420909,9.885434,7.845935,6.891136,10.707077,11.220903,8.082025
5177.500000,3002.174694,340.674654,1380.854337,16541.786140,7.524919,10.406886,9.384727,161.952591,6.706797,6.431884,8.461933,9.289997,8.492097,7.414654,6.622604,5.503159,5.868113,7.622464,6.978533,5.760188
5178.000000,495.703874,189.239712,926.879086,17116.131329,13.343424,21.506193,23.569561,85.477463,14.337303,12.720740,15.644000,20.604477,22.657198,21.489458,19.694221,15.058190,10.964904,17.472296,18.172108,12.334203
5178.500000,478.685284,195.751097,134.355792,5526.478686,5.004408,8.037903,9.347062,85.839165,4.393570,5.333442,6.851582,9.155488,11.150391,9.495608,8.101948,5.511067,5.758709,9.323794,10.336292,6.645082
5179.000000,310.714730,79.368988,423.207282,3575.393982,5.162570,7.106285,7.688240,63.406635,3.485405,5.738986,7.173862,8.847002,11.065831,9.080934,6.891143,4.252513,6.290732,9.759923,9.618145,5.782407
5179.500000,440.750545,54.627487,131.193147,6802.256993,6.025385,8.621300,8.729391,180.873962,7.301740,6.335019,6.268113,8.482892,11.060880,8.571939,6.332561,4.295222,6.039670,8.119089,8.602380,5.019197
5180.000000,370.719636,53.523657,23.460497,8210.763301,7.639066,9.775017,8.886060,150.187073,6.434937,8.671619,9.088367,10.238465,9.586111,8.046980,6.667146,6.072711,9.447870,9.855260,7.650041,5.499324
5180.500000,321.794803,93.102311,87.716702,3990.797297,6.933978,8.528509,8.565843,88.680260,6.281640,5.471524,7.011641,7.195316,7.015670,6.585110,6.478248,5.451102,4.665229,5.483010,5.843520,4.435666
5181.000000,837.659686,427.917721,656.548442,2033.920761,4.849138,7.059541,7.356991,106.006111,4.657178,5.140979,6.302645,7.072401,7.333146,7.129631,6.038159,4.760969,5.646824,5.944972,5.900761,3.972298
5181.500000,524.973399,178.801559,213.131040,433.983880,8.461884,8.163042,7.312715,180.510162,5.079845,6.226271,6.796138,6.917435,6.624005,5.774991,4.630450,3.671221,5.062746,5.930584,5.484435,3.341808
5182.000000,969.536701,483.773363,284.365094,741.609121,8.863103,9.128140,9.313500,100.796539,5.137848,7.123599,7.905942,7.779907,7.781315,7.698706,6.558579,5.222653,5.823392,6.920835,6.540492,4.809392
5182.500000,408.390320,61.004185,80.615098,673.023379,3.875293,5.840130,6.214941,116.992416,5.332338,4.067871,5.387347,6.887244,7.070206,6.910279,6.295877,5.610488,5.726137,7.400561,6.856106,5.822711
5183.000000,516.956046,113.477657,151.016127,1229.540576,7.170450,8.218053,8.669263,141.182312,5.779668,7.079965,7.708114,8.172397,9.132515,8.012786,7.062963,6.575599,6.536403,8.494442,8.408701,6.163810
5183.500000,336.544171,82.781667,94.466916,1625.220607,7.123782,8.086500,7.245426,124.548676,4.339739,6.829298,6.752726,6.738426,5.611900,5.432318,5.052406,4.053196,6.501032,6.316465,6.099613,4.035021
5184.000000,1097.854093,199.220891,351.605830,3003.617991,4.554041,6.990880,7.332976,121.045235,6.613939,4.764707,5.867812,7.056390,7.727942,7.814395,7.578563,6.118886,5.128268,7.519453,7.928644,5.998127
5184.500000,1163.848642,576.322031,858.214956,4208.226615,4.814792,7.280029,7.433539,91.235100,5.601330,5.795275,6.929459,7.558599,7.487754,7.107304,6.316362,5.517893,7.073935,7.803089,6.589278,4.344987
5185.000000,212.902712,30.397865,84.393494,1605.406224,9.715649,11.483413,11.492619,130.034637,7.384877,10.827106,11.202002,12.366343,12.221323,10.628762,9.135738,6.925201,11.056041,12.049682,10.909689,6.916050
5185.500000,403.011554,87.661978,104.045544,1244.386562,6.968822,9.069235,8.341250,126.980614,4.534684,5.917109,7.587476,8.235991,8.776694,7.049183,5.627087,4.495913,5.326165,8.062575,7.248096,4.036266
5186.000000,1155.179493,167.287629,134.788157,944.874790,5.744926,10.700106,10.877827,164.039352,5.244273,7.420646,9.491288,11.754809,12.465937,9.547197,7.182309,5.370999,8.475328,10.243416,8.647315,5.996831
5186.500000,286.246484,165.486794,252.372825,1371.859456,35.030396,49.614590,47.273537,114.002228,25.480947,29.032742,36.854721,39.859482,38.039093,33.841431,27.342003,20.582178,24.762085,32.955036,27.971176,16.163212
5187.000000,514.200738,88.393769,98.307274,1103.024943,66.671333,89.224937,87.335976,115.252884,60.496502,58.231026,72.906982,74.142036,67.297142,70.425262,65.691933,52.161163,49.549515,65.960777,61.536785,42.195000
